graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.1910204081632653,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
0.0,avg_clustering_coef,0.39808464531684346,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
0.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
0.0,radius,0.7668666559059943,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
0.0,diameter,1.2781110931766573,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
0.0,avg_shortest_path,0.5621602097988433,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
0.0,modularity,0.2763350135145007,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
1.0,density,0.11836734693877551,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
1.0,avg_clustering_coef,0.2278780663780664,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
1.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
1.0,radius,0.7668666559059943,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
1.0,diameter,1.2781110931766573,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
1.0,avg_shortest_path,0.6537668661097906,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
1.0,modularity,0.397217598097503,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
2.0,density,0.1469387755102041,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
2.0,avg_clustering_coef,0.27104006451065277,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
2.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
2.0,radius,0.7668666559059943,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
2.0,diameter,1.2781110931766573,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
2.0,avg_shortest_path,0.607233188758216,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
2.0,modularity,0.334320987654321,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
3.0,density,0.1510204081632653,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
3.0,avg_clustering_coef,0.35450288600288604,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
3.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
3.0,radius,0.7668666559059943,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
3.0,diameter,1.0224888745413259,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
3.0,avg_shortest_path,0.5838620144829856,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
3.0,modularity,0.4036084733382031,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
4.0,density,0.16979591836734695,global-expressive_gpt-4o_w_names_w_interests_w_reason_karate,
