graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.28735632183908044,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
0.0,avg_clustering_coef,0.5293260443260444,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
0.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
0.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
0.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
0.0,avg_shortest_path,0.5582888499651498,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
0.0,modularity,0.370528,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
1.0,density,0.22528735632183908,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
1.0,avg_clustering_coef,0.4321306471306471,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
1.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
1.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
1.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
1.0,avg_shortest_path,0.6164157762327079,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
1.0,modularity,0.3786443148688047,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
2.0,density,0.22298850574712645,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
2.0,avg_clustering_coef,0.40422558922558927,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
2.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
2.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
2.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
2.0,avg_shortest_path,0.6197952486901239,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
2.0,modularity,0.4020087150600488,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
3.0,density,0.21839080459770116,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
3.0,avg_clustering_coef,0.5877833441068735,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
3.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
3.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
3.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
3.0,avg_shortest_path,0.6083050423349091,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
3.0,modularity,0.3436565096952909,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
4.0,density,0.3103448275862069,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
4.0,avg_clustering_coef,0.42398064898064897,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
4.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
4.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
4.0,diameter,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
4.0,avg_shortest_path,0.5170592859846727,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
4.0,modularity,0.2705898491083676,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
5.0,density,0.2045977011494253,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
5.0,avg_clustering_coef,0.3551803751803752,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
5.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
5.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
5.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
5.0,avg_shortest_path,0.6231747211475401,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
5.0,modularity,0.39344779699532884,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
6.0,density,0.3954022988505747,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
6.0,avg_clustering_coef,0.5751990166696049,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
6.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
6.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
6.0,diameter,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
6.0,avg_shortest_path,0.48461635039347756,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
6.0,modularity,0.20752771768523523,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
7.0,density,0.2597701149425287,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
7.0,avg_clustering_coef,0.4366089466089466,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
7.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
7.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
7.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
7.0,avg_shortest_path,0.5900558910648617,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
7.0,modularity,0.36353669042211606,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
8.0,density,0.4206896551724138,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
8.0,avg_clustering_coef,0.5611304316025678,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
8.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
8.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
8.0,diameter,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
8.0,avg_shortest_path,0.46704309361491353,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
8.0,modularity,0.26210098838424556,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
9.0,density,0.42528735632183906,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
9.0,avg_clustering_coef,0.5246567711041396,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
9.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
9.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
9.0,diameter,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
9.0,avg_shortest_path,0.46433951564898057,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
9.0,modularity,0.21287070854638426,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
10.0,density,0.296551724137931,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
10.0,avg_clustering_coef,0.4699106612341906,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
10.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
10.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
10.0,diameter,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
10.0,avg_shortest_path,0.5420673821695523,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
10.0,modularity,0.3117601105702782,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
11.0,density,0.4942528735632184,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
11.0,avg_clustering_coef,0.6311304087545843,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
11.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
11.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
11.0,diameter,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
11.0,avg_shortest_path,0.4433867864130004,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
11.0,modularity,0.20647917793401843,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
12.0,density,0.167816091954023,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
12.0,avg_clustering_coef,0.37771284271284267,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
12.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
12.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
12.0,diameter,1.4700705189760301,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
12.0,avg_shortest_path,0.7144204774977765,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
12.0,modularity,0.4476449615312441,global-expressive_gpt-4o_w_names_w_interests_w_reason_smalltown,
