graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.3394342762063227,sequential_gpt-3.5-turbo_w_interests,same_ratio
0.0,age,1.5154639175257731,sequential_gpt-3.5-turbo_w_interests,same_ratio
0.0,race/ethnicity,1.3275862068965516,sequential_gpt-3.5-turbo_w_interests,same_ratio
0.0,religion,1.1442307692307692,sequential_gpt-3.5-turbo_w_interests,same_ratio
0.0,political affiliation,1.6073211314475875,sequential_gpt-3.5-turbo_w_interests,same_ratio
0.0,gender,0.6730769230769231,sequential_gpt-3.5-turbo_w_interests,cross_ratio
0.0,age,0.7008015031854613,sequential_gpt-3.5-turbo_w_interests,cross_ratio
0.0,race/ethnicity,0.7054263565891473,sequential_gpt-3.5-turbo_w_interests,cross_ratio
0.0,religion,0.9258343634116193,sequential_gpt-3.5-turbo_w_interests,cross_ratio
0.0,political affiliation,0.4150641025641026,sequential_gpt-3.5-turbo_w_interests,cross_ratio
1.0,gender,1.1934604606357824,sequential_gpt-3.5-turbo_w_interests,same_ratio
1.0,age,1.5509133658889491,sequential_gpt-3.5-turbo_w_interests,same_ratio
1.0,race/ethnicity,1.1671960072595282,sequential_gpt-3.5-turbo_w_interests,same_ratio
1.0,religion,1.5304750759109311,sequential_gpt-3.5-turbo_w_interests,same_ratio
1.0,political affiliation,1.6762085121289079,sequential_gpt-3.5-turbo_w_interests,same_ratio
1.0,gender,0.8136702935222673,sequential_gpt-3.5-turbo_w_interests,cross_ratio
1.0,age,0.7150387308219464,sequential_gpt-3.5-turbo_w_interests,cross_ratio
1.0,race/ethnicity,0.8496532027743778,sequential_gpt-3.5-turbo_w_interests,cross_ratio
1.0,religion,0.7272217162188537,sequential_gpt-3.5-turbo_w_interests,cross_ratio
1.0,political affiliation,0.3487158400809717,sequential_gpt-3.5-turbo_w_interests,cross_ratio
2.0,gender,1.2879862805344875,sequential_gpt-3.5-turbo_w_interests,same_ratio
2.0,age,1.4720764025045854,sequential_gpt-3.5-turbo_w_interests,same_ratio
2.0,race/ethnicity,0.9718108737042521,sequential_gpt-3.5-turbo_w_interests,same_ratio
2.0,religion,1.3187971920717318,sequential_gpt-3.5-turbo_w_interests,same_ratio
