graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.22758620689655173,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
0.0,avg_clustering_coef,0.5804449254449254,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
0.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
0.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
0.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
0.0,avg_shortest_path,0.6765703859747154,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
0.0,modularity,0.48326701357004387,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
1.0,density,0.22758620689655173,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
1.0,avg_clustering_coef,0.3783862433862434,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
1.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
1.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
1.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
1.0,avg_shortest_path,0.5995184139456271,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
1.0,modularity,0.40184675033159883,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
2.0,density,0.19080459770114944,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
2.0,avg_clustering_coef,0.5071717171717172,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
2.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
2.0,radius,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
2.0,diameter,1.4700705189760301,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
2.0,avg_shortest_path,0.7684920368164352,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
2.0,modularity,0.3961387719552911,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
3.0,density,0.4528735632183908,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
3.0,avg_clustering_coef,0.6010675401310076,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
3.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
3.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
3.0,diameter,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
3.0,avg_shortest_path,0.4609600431915644,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
3.0,modularity,0.18993017083666164,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
4.0,density,0.28735632183908044,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
4.0,avg_clustering_coef,0.4743539793539793,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
4.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
4.0,radius,0.5880282075904121,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
4.0,diameter,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
4.0,avg_shortest_path,0.5711308453033312,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
4.0,modularity,0.338112,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
5.0,density,0.2045977011494253,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
5.0,avg_clustering_coef,0.533961038961039,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
5.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
5.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
5.0,diameter,1.7640846227712363,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
5.0,avg_shortest_path,0.7982313944416973,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
5.0,modularity,0.4852291377351345,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
6.0,density,0.1425287356321839,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
6.0,avg_clustering_coef,0.4311904761904762,global-expressive_gpt-4o_w_names_w_interests_w_reason_twitter,
