graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.056194221751626,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
0.0,race/ethnicity,1.0560344827586206,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
0.0,age,1.492502343017807,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
0.0,religion,0.9948116399729303,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
0.0,political affiliation,1.3275135460565926,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
0.0,gender,0.9458770396270396,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
0.0,race/ethnicity,0.9496124031007752,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
0.0,age,0.7026231013342372,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
0.0,religion,1.0025436850254368,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
0.0,political affiliation,0.6814522031913337,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
1.0,gender,0.9476165455235427,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
1.0,race/ethnicity,0.926346037507562,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
1.0,age,1.6986194007355158,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
1.0,religion,1.0132340777502067,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
1.0,political affiliation,1.2097711165330545,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
1.0,gender,1.050452654071075,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
1.0,race/ethnicity,1.0662314701482387,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
1.0,age,0.7306550631297718,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
1.0,religion,0.9935117599351174,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
1.0,political affiliation,0.7959714100064977,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
2.0,gender,1.0139789502038479,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
2.0,race/ethnicity,1.0115136360993195,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
2.0,age,1.3700793333449235,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
2.0,religion,0.9893128684947213,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
2.0,political affiliation,1.0192030644494823,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
2.0,gender,0.9865362995632809,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
2.0,race/ethnicity,0.989646652809914,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
2.0,age,0.754595477521655,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
2.0,religion,1.0052395547404225,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
2.0,political affiliation,0.9813226233051734,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
3.0,gender,1.0523674310931057,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
3.0,race/ethnicity,1.0445558470764618,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
3.0,age,1.6243650082175407,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
3.0,religion,1.0572877333045636,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
3.0,political affiliation,1.1573657500719838,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
3.0,gender,0.9495627787068004,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
3.0,race/ethnicity,0.9599342770475229,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
3.0,age,0.6506908002649977,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
3.0,religion,0.9719136781973976,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
3.0,political affiliation,0.8469421690121124,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
4.0,gender,1.0922372698105127,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
4.0,race/ethnicity,0.7931398224938164,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
4.0,age,1.6874012208737512,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
4.0,religion,0.897802347373601,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
4.0,political affiliation,1.232291055411183,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
4.0,gender,0.9111625013523748,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
4.0,race/ethnicity,1.1860138030288163,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
4.0,age,0.6027532881252883,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
4.0,religion,1.0501042019567381,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
4.0,political affiliation,0.7740679589881572,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
5.0,gender,1.0305857279066724,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
5.0,race/ethnicity,0.8899166989538938,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
5.0,age,1.2770763349936292,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
5.0,religion,0.9563108149552513,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
5.0,political affiliation,1.287530694248084,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
5.0,gender,0.9705416306539901,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
5.0,race/ethnicity,1.0989896350492117,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
5.0,age,0.7548585172207564,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
5.0,religion,1.0214193936411602,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
5.0,political affiliation,0.7203405163835062,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
6.0,gender,1.0919301164725457,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
6.0,race/ethnicity,0.7543103448275862,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
6.0,age,1.8041237113402062,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
6.0,religion,0.8839950372208436,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
6.0,political affiliation,1.0865066225165563,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
6.0,gender,0.9114583333333334,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
6.0,race/ethnicity,1.2209302325581397,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
6.0,age,0.6794794633158158,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
6.0,religion,1.0568734793187347,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
6.0,political affiliation,0.9158615136876007,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
7.0,gender,1.1068748553734946,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
7.0,race/ethnicity,0.8951815482986983,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
7.0,age,1.5890626066771352,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
7.0,religion,1.1273067884902963,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
7.0,political affiliation,1.437162843734924,global-expressive_gpt-4o_w_names_w_interests_w_reason,same_ratio
7.0,gender,0.8970644421803362,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
7.0,race/ethnicity,1.0942553519174494,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
7.0,age,0.6640404214410025,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
7.0,religion,0.9375856012632732,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
7.0,political affiliation,0.5748045771080611,global-expressive_gpt-4o_w_names_w_interests_w_reason,cross_ratio
