graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.3134684560044272,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
0.0,race/ethnicity,1.6578816154996796,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
0.0,age,1.138515025300334,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
0.0,religion,1.7842167983404684,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
0.0,political affiliation,1.1292975669715484,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
0.0,gender,0.8388097927097136,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
0.0,race/ethnicity,0.8700957122864759,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
0.0,age,0.7906354342363429,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
0.0,religion,0.8796352748309828,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
0.0,political affiliation,0.937774568736788,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
1.0,gender,1.3360265313390314,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
1.0,race/ethnicity,1.1791804180418042,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
1.0,age,1.1803894205209995,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
1.0,religion,1.1133833219722788,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
1.0,political affiliation,1.1399590545319187,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
1.0,gender,0.8272100901890765,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
1.0,race/ethnicity,0.964619311393505,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
1.0,age,0.811800386910036,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
1.0,religion,0.9825974750645184,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
1.0,political affiliation,0.9326436472748444,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,cross_ratio
2.0,gender,1.2409855769230769,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
2.0,race/ethnicity,1.0829207920792079,global-expressive_gpt-4o_w_names_w_interests_w_reason_workplace,same_ratio
