graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.11724137931034483,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
0.0,avg_clustering_coef,0.2011111111111111,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
0.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
0.0,radius,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
0.0,diameter,2.0580987265664423,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
0.0,avg_shortest_path,0.9097539855364306,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
0.0,modularity,0.46962706651287967,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
1.0,density,0.13333333333333333,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
1.0,avg_clustering_coef,0.28444444444444444,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
1.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
1.0,radius,0.8820423113856182,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
1.0,diameter,1.4700705189760301,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
1.0,avg_shortest_path,0.8171564402032279,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
1.0,modularity,0.4942033293697979,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
2.0,density,0.11954022988505747,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
2.0,avg_clustering_coef,0.12111111111111111,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
2.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
2.0,radius,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
2.0,diameter,1.7640846227712363,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
2.0,avg_shortest_path,0.9171888249427462,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
2.0,modularity,0.49426775147929,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
3.0,density,0.12183908045977011,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
3.0,avg_clustering_coef,0.19936507936507936,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
3.0,prop_nodes_lcc,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
3.0,radius,1.1760564151808242,global-expressive_gpt-4o_w_names_w_interests_w_reason_trust,
