graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,0.5935077519379846,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
0.0,race/ethnicity,2.420809943865277,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
0.0,age,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
0.0,religion,2.2286821705426356,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
0.0,political affiliation,1.5988372093023255,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
0.0,gender,1.390232558139535,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
0.0,race/ethnicity,0.29566686543430726,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
0.0,age,0.767251239039268,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
0.0,religion,0.6119951040391677,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
0.0,political affiliation,0.7181942544459643,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
1.0,gender,0.875,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
1.0,race/ethnicity,2.7037617554858935,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
1.0,age,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
1.0,religion,2.326839826839827,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
1.0,political affiliation,1.2581168831168832,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
1.0,gender,1.1199999999999999,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
1.0,race/ethnicity,0.1554001554001554,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
1.0,age,0.7575757575757576,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
1.0,religion,0.5809979494190021,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
1.0,political affiliation,0.8785332314744079,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
2.0,gender,0.7407817109144543,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
2.0,race/ethnicity,1.975892584681111,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
2.0,age,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
2.0,religion,1.5117994100294987,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
2.0,political affiliation,1.3274336283185841,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
2.0,gender,1.248849557522124,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
2.0,race/ethnicity,0.5162241887905604,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
2.0,age,0.7531795541370472,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
2.0,religion,0.8383791336748951,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
2.0,political affiliation,0.8459135866736075,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
3.0,gender,0.5657630522088354,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
3.0,race/ethnicity,1.9630245118404654,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
3.0,age,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
3.0,religion,2.0582329317269075,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
3.0,political affiliation,1.167168674698795,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
3.0,gender,1.416867469879518,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
3.0,race/ethnicity,0.522603233446607,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
3.0,age,0.7143327407992626,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
3.0,religion,0.6658211794546607,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
3.0,political affiliation,0.9213323883770376,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
4.0,gender,0.7133534136546186,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
4.0,race/ethnicity,2.072081429164936,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
4.0,age,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
4.0,religion,1.7570281124497993,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
4.0,political affiliation,1.6566265060240966,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
4.0,gender,1.2751807228915661,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
4.0,race/ethnicity,0.4685408299866131,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
4.0,age,0.8641121864507209,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
4.0,religion,0.7609384908053265,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
4.0,political affiliation,0.6909992912827781,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
5.0,gender,0.6592881944444445,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
5.0,race/ethnicity,2.577227011494253,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
5.0,age,1.0,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
5.0,religion,1.7795138888888888,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
5.0,political affiliation,1.4973958333333333,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,same_ratio
5.0,gender,1.3270833333333334,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
5.0,race/ethnicity,0.21812678062678062,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
5.0,age,0.6574453551912568,global-expressive_gpt-4o_w_names_w_interests_w_reason_dating,cross_ratio
